shot,flat_top_start,flat_top_end
66517,0.2301,1.824
66519,0.2301,1.824
66523,0.0611,2.297
66531,0.2001,0.312700123
66535,0.2001,0.48480013
66537,0.2001,2.05
66538,0.2001,1.02090013
66539,0.2001,2.21
66541,0.2001,1.06900012
66542,0.2801,0.653700113
66543,0.2001,0.842900097
66548,0.1881,1.468
66549,0,0
66550,0,0
66552,0.3,0.578500092
66553,0,0
66554,0.1051,2.119
66558,0.3,0.345900118
66559,0.3,0.783200085
66562,0,0
66563,0.3,0.674200118
66594,0.1881,1.468
66597,0.3,0.701100111
66600,0.0871,1.65
66602,0.3,0.917200089
66603,0.0871,1.65
66604,0.3,0.929400086
66606,0.3,1.61660016
66625,0.1881,1.468
66639,0.2281,1.83
66644,0.1881,1.468
66645,0.1881,1.2197001
66664,0.3,1.64630008
66667,0.1601,0.391000122
66668,0.2001,1.17650008
66674,0.3,0.755700111
66682,0.1881,1.468
66687,0.2281,1.83
66709,0.1881,1.468
66715,0.1051,2.119
66751,0.1051,2.119
66767,0.1881,1.468
66775,0.3081,1.45
66789,0.1881,1.468
66795,0.1881,1.95
66820,0.1881,1.468
66838,0.2281,2.188
66873,0.2511,2
66901,0.1881,1.468
66934,0.1881,0.5001
66981,0.1881,1.468
66992,0.4001,1.55
66995,0.2001,1.36430013
67009,0.1881,1.468
67028,0.2001,1.12350011
67029,0.2001,1.11120009
67030,0.2001,1.09940016
67031,0.2001,1.50200009
67039,0.1601,0.807600141
67040,0.1881,1.72
67041,0.1601,1.03690016
67044,0.2001,1.47810006
67050,0.1881,1.468
67060,0.4001,1.8
67075,0.100099996,2.41
67090,0.1881,1.468
67094,0.2001,1.27850008
67098,0.0871,0.695100129
67099,0.4001,1.55
67103,0.1601,1.15400016
67106,0.3501,1.1196
67109,0.43,1.21210015
67112,0.43,1.25270009
67119,0.1601,0.46600011
67120,0.1601,1.31480014
67123,0.4301,1.24550009
67133,0.1881,1.468
67142,0.1881,2.41
67174,0.1601,1.2051
67175,0.1601,1.28000009
67179,0.1601,1.16000009
67182,0.1601,1.31480014
67185,0.1601,0.800600111
67186,0.1601,1.24060011
67187,0.1601,1.10730016
67190,0.1601,1.32870007
67210,0.1881,1.468
67211,0.100099996,2.41
67250,0.1881,1.468
67258,0.1601,1.16450012
67259,0.1601,1.22480011
67260,0.1601,1.16330016
67261,0.1601,1.17930007
67263,0.3501,0.821700096
67264,0.4301,1.14420009
67269,0.1601,1.10170007
67272,0.1601,1.67030013
67277,0.1601,1.66520011
67278,0.1881,1.6
67281,0.1601,1.7374
67282,0.1601,1.22000015
67326,0.1881,1.468
67327,0.1601,1.1773001
67329,0.3501,0.680000126
67330,0.3501,0.353600115
67331,0.2001,0.351500124
67332,0,0
67333,0.100099996,2.41
67335,0,0
67338,0.3501,1.2082001
67340,0.2001,1.2147001
67341,0.2801,1.5341
67342,0.3501,0.870800138
67343,0.1601,1.3078
67344,0.3501,0.5297001
67345,0.3501,0.723900139
67346,0.3501,1.70020008
67348,0.3501,1.3943001
67350,0.3501,0.48510012
67353,0.3501,0.623100102
67354,0.3501,0.754400134
67356,0.1601,1.42470014
67357,0.1601,1.35800016
67358,0.1601,1.4352001
67359,0.1601,1.44140017
67360,0.3501,1.90100014
67361,0.3501,0.946000099
67371,0.1881,1.468
67402,0.1881,1.468
67410,0.1601,1.52760017
67414,0.1601,1.2058
67417,0.1601,1.20740008
67418,0.1601,1.2051
67419,0.1601,1.33890009
67420,0.1601,0.572000086
67421,0.1601,0.572200119
67433,0.1881,1.6
67446,0.1881,1.468
67460,0.1331,1.55
67479,0.1881,1.468
67480,0.1601,1.20530009
67484,0.1601,1.42260015
67488,0.1601,1.3160001
67505,0.1331,1.55
67520,0.1881,1.468
67549,0.1601,1.37170017
67550,0.1601,1.26160014
67551,0.1601,1.37430012
67552,0.1601,1.39990008
67553,0.1601,1.48270011
67555,0.1601,1.3447001
67560,0.1881,1.468
67593,0.1881,1.468
67620,0.1331,2
67680,0.1881,1.20370007
67726,0.1881,1.468
67740,0.1881,1.468
67748,0.1331,2.057
67805,0.2681,1.938
67818,0.2681,1.938
67938,0.1881,1.468
67946,0.0951,2.276
67978,0.1881,1.468
67980,0.1601,1.46580017
67981,0.1601,0.973200142
67982,0.1601,1.23250008
67983,0.1601,1.11520016
67991,0.1051,2.15
68006,0.1051,2.05
68027,0.1881,1.468
68060,0.1331,1.79
68071,0.051099997,1.6
68129,0.1711,1.75
68133,0.1881,1.468
68168,0.1881,1.468
68214,0.1881,1.468
68235,0.1051,2.159
68243,0.1881,1.468
68268,0.1051,2.159
68281,0.1881,1.468
68288,0.1881,1.468
68300,0.1881,1.901
68318,0.1881,1.468
68354,0.1881,1.468
68359,0.4001,1.875
68407,0.2301,1.824
68413,0.1881,1.468
68432,0.4001,1.875
68455,0.1881,1.468
68489,0.1881,1.468
68501,0.4001,1.89
68575,0.1881,1.6
68615,0.1881,1.468
68621,0.1051,2.119
68628,0.1051,2.0945
68631,0.1051,2.1133
68643,0.1051,2.20590019
68654,0.1881,1.468
68669,0.1881,1.77
68690,0.1881,1.468
68693,0.1051,1.92710006
68697,0.1051,2.0369
68698,0.1051,0.796000123
68699,0.1051,1.9841001
68703,0.1051,2.21850014
68707,0.1051,2.30770016
68722,0.1881,1.468
68737,0.1051,1.64
68761,0.1881,1.468
68773,0.1881,1.77
68803,0.1881,1.468
68829,0.1051,2.186
68833,0.1881,1.468
68867,0.1881,1.468
68907,0.1881,1.468
68915,0.1051,1.9903
68916,0.1051,2.006
68919,0.1051,1.92870009
68922,0.1881,1.468
68928,0.1601,1.82
68960,0.1881,1.468
68984,0.1051,2.2242
68987,0.1051,2.193
69002,0.1881,1.468
69011,0.1881,1.9
69025,0.1881,1.9
69039,0.1881,1.468
69073,0.1881,1.468
69076,0.1051,2.186
69102,0.2001,1.725
69112,0.1881,1.468
69113,0.1051,2.1061
69115,0.1051,2.0594
69127,0.1051,2.4609
69129,0.1051,2.5213
69133,0.1051,2.4026
69139,0.1051,2.186
69167,0.1331,2.1
69194,0.1881,1.06040013
69220,0.1881,1.8
69235,0.1881,1.468
69278,0.1881,1.468
69303,0.1881,1.468
69307,0.2281,2.07
69338,0.1881,1.468
69374,0.1881,1.468
69400,0.1051,1.64
69415,0.1881,1.468
69449,0.1881,1.468
69487,0.1881,1.468
69512,0.3001,1.6141001
69514,0.3001,1.67700016
69515,0.3001,1.66260016
69528,0.1881,1.468
69531,0.100099996,2.4072
69572,0.1881,1.468
69601,0.1881,0.425100118
69602,0.1881,0.586800098
69626,0.1881,1.468
69682,0.1881,1.61
69697,0.1881,1.468
69710,0.2281,1.83
69716,0.1881,1.468
69753,0.1881,1.468
69774,0.1331,2.336
69792,0.1881,1.468
69830,0.1881,1.468
69860,0.4,1.51
69884,0.1331,2.2
69901,0.4001,1.675
69908,0.1881,1.468
69934,0.1881,1.468
69972,0.1881,1.468
70041,0.1881,1.468
70145,0.1881,0.30550012
70175,0.1881,1.468
70177,0.1331,1.93
70220,0.1881,1.468
70228,0.4281,1.6
70239,0.1881,1.468
70270,0.1881,1.468
70285,0.1881,1.873
70297,0.1881,1.468
70302,0.1051,2.159
70305,0.1051,2.159
70306,0.1051,2.159
70310,0.1051,1.82920015
70311,0.1051,1.7611
70313,0.1051,1.72860014
70316,0.1881,1.468
70318,0.1271,1.627
70353,0.1881,1.468
70355,0.133,1.4151001
70356,0.2681,1.31950009
70357,0.2681,1.42770016
70359,0.2681,0.973900139
70380,0.133,1.4036001
70381,0.133,1.34850013
70382,0.133,1.7
70383,0.133,1.7
70386,0.1881,1.468
70387,0.133,1.24580014
70388,0.133,1.1134001
70389,0.133,1.06290007
70390,0.2681,0.990000129
70391,0.2681,1.28740013
70392,0.133,1.11290014
70393,0.2681,1.1479001
70394,0.2681,0.901700139
70414,0.1881,1.468
70430,0.1051,1.45370007
70433,0.1051,1.27850008
70442,0.1881,1.468
70443,0.1051,1.21140015
70454,0.133,1.6378001
70460,0.1881,1.897
70470,0.1881,1.468
70473,0.133,1.7697
70475,0.133,0.585400105
70477,0.133,1.71170008
70479,0.133,1.35640013
70482,0.133,1.68510008
70484,0.133,1.89770007
70485,0.133,2.075
70486,0.133,2.0055
70489,0.133,1.77270007
70518,0.1881,1.468
70552,0.1881,1.468
70585,0.1881,1.468
70623,0.1881,1.468
70625,0.1881,2.003
70639,0.2281,1.5201
70654,0.1051,1.66500008
70656,0.1051,1.75190008
70657,0.1051,1.67080009
70661,0.1881,1.468
70686,0.1051,2.186
70703,0.1881,1.468
70740,0.1881,1.468
70777,0.1881,1.468
70805,0.1881,2.003
70981,0.1881,0.507800102
70982,0.1881,0.358400106
70983,0.1881,1.468
71001,0.2281,2.12
71021,0.2281,2.12
71037,0.1881,1.468
71078,0.1881,1.468
71089,0.2281,2.12
71098,0.1881,1.468
71118,0.1051,2.159
71130,0.1881,1.468
71156,0.1881,1.468
71182,0.133,1.06620014
71186,0.133,0.952600121
71188,0.133,0.934700131
71189,0.133,0.888900101
71190,0.133,1.40790009
71192,0.133,1.00560009
71193,0.133,1.04320014
71194,0.133,0.942600131
71205,0.1881,1.468
71208,0.1051,1.39380014
71209,0.1051,1.33780015
71210,0.1051,1.61730015
71212,0.1051,0.895200133
71213,0.1051,1.1986
71214,0.1051,0.957000136
71215,0.1051,1.38630009
71216,0.1051,2.06260014
71222,0.133,0.987400115
71223,0.133,0.896800101
71224,0.133,1.06320012
71225,0.133,1.55180013
71226,0.133,1.38290012
71235,0.1881,1.468
71238,0.1051,0.986700118
71241,0.1051,0.858400106
71247,0.095,2.22
71254,0.105099998807907,0.893600114266345
71255,0.133,1.02640009
71256,0.133,0.964700103
71259,0.133,1.10220015
71260,0.1051,1.45520008
71264,0.1051,1.57220006
71265,0.1051,1.56920016
71266,0.1051,1.88150012
71275,0.1881,1.468
71292,0.1051,1.81110013
71300,0.1051,1.56780016
71303,0.1051,1.53320014
71308,0.1881,1.468
71324,0.1881,1.468
71344,0.1051,1.83850014
71345,0.1051,2.186
71351,0.1051,2.186
71360,0.1881,1.468
71394,0.1881,1.468
71395,0.2281,2.12
71435,0.1881,1.468
71451,0.1881,1.468
71483,0.1881,1.468
71522,0.1881,1.468
71544,0.2281,1.81
71561,0.1881,1.468
71565,0.1051,2.119
71585,0.1881,1.468
71625,0.1881,1.468
71645,0.5501,1.95
71663,0.1881,1.468
71685,0.1881,0.326600105
71726,0.1881,1.468
71738,0.288,1.698
71763,0.1881,1.468
71797,0.1051,1.85
71833,0.1881,0.538300097
71834,0.1881,0.455600113
71869,0.1881,0.452100128
71877,0.268,1.9381
71901,0.1881,0.355900109
71909,0.268,1.9381
71956,0.1881,1.468
71973,0.1051,1.959
71999,0.1881,1.468
72023,0.1051,2.159
72062,0.2281,2.12
72116,0.1881,1.468
72142,0.1881,1.468
72165,0.1881,1.468
72169,0.1051,2.186
72196,0.133,0.967900097
72198,0.133,1.7
72211,0.1881,1.2676
72231,0.1881,1.468
72246,0,0
72277,0.1881,1.468
72307,0.133,1.45
72312,0.1881,1.468
72349,0.1881,1.468
72356,0.268,1.9381
72369,0.268,1.9381
72409,0.1881,1.468
72415,0.1881,1.784
72439,0.1881,1.6
72443,0.1881,1.468
72477,0.1881,1.468
72513,0.1881,1.468
72531,0.1881,1.468
72561,0.1881,1.468
72600,0.1881,1.468
72609,0.0951,2.12
72625,0.268,1.9381
72660,0.268,1.9381
72669,0.1881,1.468
72711,0.1881,1.468
72735,0.268,1.9381
72746,0.1881,1.468
72765,0.1881,1.468
72773,0.1321,2.02
72812,0.2501,1.824
72853,0.1881,1.648
72919,0.133,1.7
72920,0.133,1.7
72925,0.133,1.56920016
72926,0.133,1.7
72927,0.133,0.72600013
72928,0.133,1.1457001
72929,0.133,1.28900015
72930,0.133,0.9126001
72936,0.268,1.9381
72959,0.133,1.71
72961,0.133,0.88680011
72963,0.133,0.969300091
72964,0.133,0.868500113
72965,0.133,1.22720015
72966,0.133,1.08530009
72967,0.133,1.14980006
72996,0.2281,2.12
73014,0.2501,1.974
73018,0.133,0.629100144
73019,0.133,1.71
73020,0.133,1.71
73021,0.133,1.71
73022,0.133,1.01990008
73023,0.133,1.08130014
73099,0.268,1.9381
73174,0.2281,2.12
73200,0.1881,1.468
73225,0.2501,1.974
73267,0.268,1.9381
73279,0.1881,1.468
73306,0.1881,1.468
73311,0.2501,1.974
73330,0.133,1.76
73341,0.1881,1.468
73367,0.133,1.76
73368,0.133,1.23950016
73373,0.1881,1.468
73392,0.348,2.018
73410,0.1881,1.468
73435,0.348,2.018
73443,0.1881,1.468
73460,0.2501,1.994
73478,0.1331,1.95509994
73485,0.1881,1.468
73513,0.1881,1.468
73532,0.348,2.018
73552,0.1881,1.468
73560,0.1331,2.1001
73618,0.1881,1.468
73631,0.1051,2.0271
73632,0.1051,1.80440009
73654,0.1881,1.468
73689,0.1881,1.468
73704,0.1881,1.468
73734,0.1881,1.468
73743,0.1331,2.2
73772,0.1881,1.468
73776,0.348,2.018
73784,0.348,1.82620013
73785,0.348,1.82590008
73786,0.348,1.81080008
73810,0.1881,1.468
73838,0.348,1.54640007
73842,0.1881,1.468
73846,0.348,1.71930015
73866,0.1881,1.468
73886,0.1881,1.468
73919,0.1881,1.468
73924,0.348,2.018
73927,0.133,1.76
73929,0.133,0.929400146
73931,0.133,1.0911001
73934,0.133,1.74390006
73935,0.133,0.968100131
73936,0.133,1.76
73953,0.1881,1.468
73960,0.1331,1.95509994
73971,0.1331,2.1051
73983,0.1881,1.468
73996,0.2671,1.5
74015,0.1881,1.468
74017,0.1881,1.8
74038,0.1881,1.468
74064,0.5001,1.5
74082,0.2281,2.12
74121,0.2281,2
74134,0.1881,1.468
74147,0.2301,1.824
74168,0.1881,1.468
74184,0.1881,1.468
74191,0.2281,1.7
74207,0.2281,1.15
74223,0.1881,1.468
74253,0.1881,1.784
74255,0.1881,1.468
74289,0.1881,1.468
74305,0.051099997,2.386
74327,0.1881,1.468
74358,0.1881,1.468
74359,0.1051,2.186
74390,0.1881,1.468
74404,0.1331,1.93
74421,0.1881,1.468
74458,0.1881,1.468
74466,0.1051,2.159
74488,0.1881,1.468
74498,0.1051,2.3
74523,0.1881,1.468
74558,0.1881,1.468
74561,0.1881,1.784
74572,0.2301,2.05
74593,0.1881,1.468
74598,0.1881,1.8
74620,0.2281,2.12
74643,0.1881,1.468
74654,0.1051,2.119
74697,0.0871,2.555
74738,0.0871,2.583
74757,0.1881,1.468
74787,0.1881,1.468
74833,0.0871,2.555
74849,0.0871,2.555
74862,0.1881,1.468
74874,0.0871,2.555
74893,0.1881,1.468
74894,0.288,2.048
74916,0.0871,2.555
74943,0.1331,1.627
74984,0.1881,0.859100103
74996,0.2501,1.994
75026,0.1051,1.998
75047,0.1881,1.468
75066,0.268,1.9381
75082,0.1881,1.468
75102,0.1881,1.468
75107,0.1051,1.998
75132,0.1881,1.468
75161,0.3801,1.4
75224,0.1881,1.468
75259,0.1881,1.468
75263,0.1331,1.33380008
75264,0.1331,1.46280015
75265,0.1331,1.32710016
75296,0.1881,1.468
75362,0.1881,1.468
75437,0.1881,0.283600122
75459,0.1881,1.468
75461,0.1051,1.81410015
75464,0.1051,1.81650007
75503,0.1881,1.468
75563,0.1881,1.468
75601,0.1881,1.468
75618,0.1881,1.468
75649,0.1881,1.468
75682,0.1881,1.468
75718,0.1881,1.468
75754,0.1881,1.468
75794,0.1881,1.468
75921,0.1881,1.468
75959,0.1881,1.468
75982,0.1881,1.468
76023,0.1881,1.468
76050,0.1881,1.468
76084,0.1881,1.468
76121,0.1881,1.468
76147,0.1881,1.468
76185,0.1881,1.468
76221,0.1881,1.468
76249,0.1881,1.468
76284,0.1881,1.468
76304,0.1331,1.12500012
76315,0.1881,1.468
76322,0.1331,1.86590016
76353,0.1881,1.468
76492,0.1881,1.468
76528,0.1881,1.468
76567,0.1881,1.468
76598,0.1881,1.468
76636,0.1881,1.468
76658,0.1881,1.468
76692,0.1881,1.468
76702,0.133,1.76
76727,0.1881,1.468
76766,0.1881,1.468
76799,0.1881,1.468
76838,0.1881,1.468
76876,0.1881,1.468
76915,0.1881,1.468
76929,0.1881,1.468
76963,0.1881,1.468
76983,0.1881,1.28480017
77017,0.1881,1.468
77053,0.1881,1.468
77074,0.1881,1.468
77089,0.2001,1.08830011
77092,0.2001,1.21880007
77114,0.1881,1.468
77130,0.1881,1.468
77161,0.1881,1.468
77193,0.5001,1.6
77196,0.5001,1.55780017
77198,0.1881,1.468
77232,0.1881,1.468
77273,0.1881,1.468
77356,0.1881,1.468
77395,0.1881,1.468
77409,0.0871,2.555
77411,0.0871,2.555
77426,0.2001,0.924500108
77491,0.1881,1.468
77530,0.1881,1.468
77547,0.1881,1.468
77567,0.1191,0.873
77588,0.1881,1.468
77595,0.5001,1.76
77598,0.5001,1.7
77599,0.5001,1.30000007
77602,0.5001,1.7
77604,0.5001,1.31270015
77623,0.1881,1.468
77871,0.1881,1.468
77880,0.1881,1.468
77902,0.1881,1.468
77928,0.1881,1.468
77949,0.1881,1.468
77979,0.1881,1.468
78002,0.1881,1.468
78020,0.1881,1.468
78040,0.1881,1.468
78058,0.1051,2.186
78061,0.1051,1.79330015
78064,0.1051,1.75470006
78069,0.1051,2.186
78089,0.1051,1.38820016
78090,0.1051,1.28390014
78091,0.1051,2.186
78104,0.1051,1.91620016
78111,0.1881,1.468
78144,0.1881,1.468
78157,0.1881,1.468
78167,0.1881,1.468
78203,0.1881,1.468
78231,0.1881,1.468
78260,0.1051,1.6249001
78261,0.1051,2.186
78262,0.1051,2.186
78265,0.1881,1.468
78297,0.1881,1.468
78324,0.1881,1.468
78354,0.1881,1.468
78368,0.1331,1.93
78382,0.1051,2.186
78389,0.1881,1.468
78460,0.1881,1.468
78496,0.1881,1.468
78510,0.1051,2.186
78512,0.1051,2.186
78518,0.1051,1.65870011
78521,0.1051,2.186
78524,0.1051,1.75140011
78528,0.1881,1.468
78596,0.1881,1.468
78597,0.1051,1.8301
78598,0.1051,1.81160009
78600,0.1051,1.81010008
78601,0.1051,1.81680012
78602,0.1051,1.81720006
78603,0.1051,2.186
78604,0.1051,2.186
78606,0.1051,1.06960011
78608,0.1051,2.186
78611,0.1051,2.186
78629,0.1881,1.468
78637,0.1051,1.998
78639,0.1051,1.28360009
78656,0.1051,2.186
78689,0.1881,1.468
78841,0.1881,1.468
78919,0.1881,1.468
78924,0.1051,2.014
78926,0.1051,1.82840014
78927,0.1051,1.82500017
78929,0.1051,2.014
78930,0.1051,2.014
78932,0.1051,2.014
78956,0.1881,1.468
78969,0.1741,1.987
79036,0.1881,1.468
79067,0.5201,1.59880006
79133,0.5201,1.6505
79173,0.5201,1.67260015
79211,0.5201,1.66610014
79234,0.1051,2.014
79236,0.1051,2.014
79238,0.1051,2.014
79249,0.1881,1.468
79273,0.1881,1.468
79341,0.1881,1.468
79351,0.1881,1.468
79526,0.1881,0.724100113
79550,0.1881,1.468
79567,0.1881,0.344300121
79602,0.1881,1.468
79644,0.1881,1.468
79691,0.1881,1.468
79815,0.133,1.43120015
79825,0.133,1.09920013
79826,0.133,1.36980009
79827,0.133,1.43280017
80462,0.1051,1.47610009
80466,0.1051,1.4776001
80468,0.1051,1.63590014
80514,0.1051,0.753500104
80515,0.1051,1.06500018
80518,0.1051,1.5875001
80525,0.1051,1.67770016
80527,0.1051,0.877000153
81075,0.1051,1.6795001
81077,0.1051,1.13960016
81079,0.1051,1.67810011
81101,0.1051,1.67700016
81102,0.1051,1.67820013
81635,0.1051,1.646
81664,0.1051,1.45310009
81730,0.1051,0.910900116
81731,0.1051,1.2506001
81732,0.1051,1.40420008
81733,0.1051,1.4381001
81741,0.1051,1.3461
81745,0.1051,1.3461
81751,0.1051,1.3461
89295,0.0510999988079071,2.04540011317533
